	*			B-1174571	3300016	         1	POSTE CONCRETO DT 11/600 44F
	*			B-1174571	3300152	         1	POSTE CONCRETO DT 11/400 44F
	*			B-1174571	3340011	         5	CRUZETA FIBRA RETA 90X90 2,4M REFORCADA
	*			B-1174571	3420090	         9	MANILHA SAPATILHA ACO  5000DAN
	*			B-1174571	3423030	         9	GANCHO SUSP OLHAL   5000DAN
	*			B-1174571	3428086	         7	PINO ISOL ACO 16,0MM 168,5X 28,5X 140MM
	*			B-1174571	3430140	         9	ALCA PREF DIST CA/CAA 1/0 AWG
	*			B-1174571	3480320	         6	PARAFUSO CAB QUAD ACO  16X 350
	*			B-1174571	3486040	         9	OLHAL P/PARAF FOFO M16-5/8" 5000DAN
	*			B-1174571	3490080	        10	PORCA QUAD SAE1020 MG     M16
	*			B-1174571	3493315	        20	ARRUELA LIS QUAD SAE1020 M18

	**			B-1174571		       108
						     0,000

	*			B-1174711	2206000	     3,000	CABO NU ACO-COBRE  2 AWG
	*			B-1174711	2227021	     5,000	CABO POT COBRE CONC 1 KV 2X6 MM2
	*			B-1174711	2230050	    40,000	CABO AS AL 1KV 1X25 RC + 1X25 N ISO
	*			B-1174711	2300000	         3	ISOLADOR ROLDANA PORC  76,0MM  1350DAN.
	*			B-1174711	2401000	         2	CONETOR CUNHA EST CINZA
	*			B-1174711	2401001	         4	CONETOR CUNHA EST VD
	*			B-1174711	2401006	         1	CONETOR CUNHA EST BR/VM
	*			B-1174711	2412001	         4	CONETOR PERF  16,0- 95,0/  4,0- 35,0
	*			B-1174711	2412003	         2	CONETOR PERF  10,0- 35,0/  1,5-  6,0
	*			B-1174711	2414026	         1	CONETOR ATR  ACO RETA 35,0/HA 16,0MM
	*			B-1174711	3300076	         1	POSTE CONCRETO DT 9/600 29F
	*			B-1174711	3417025	         3	ARMACAO SECUN ACO CARB 1 ESTR.150X 110MM
	*			B-1174711	3430547	         2	ALCA PREF RAM LIG ACO  25MM N ISOL..
	*			B-1174711	3470008	         1	HASTE ATERRAM CIRC      13,0X 2400,0MM
	*			B-1174711	3480305	         2	PARAFUSO CAB QUAD ACO  16X 200
	*			B-1174711	7900005	-0,240	SUCATA ACO
	*			B-1174711	7927009	-3,000	SUCATA PORCELANA
	*			B-1174711	7930005	-1	SUCATA POSTE CONC DT

	**			B-1174711		        25
						-0,240
						    45,000

	*			B-1174793	2221001	     3,000	FIO  COBRE 750 V 2,50 MM2 PT
	*			B-1174793	2230076	    90,000	CABO MLP ALUM XLPE 3X1X35/35MM2 N ISO.
	*			B-1174793	2300000	         2	ISOLADOR ROLDANA PORC  76,0MM  1350DAN.
	*			B-1174793	2401006	         8	CONETOR CUNHA EST BR/VM
	*			B-1174793	2412001	        30	CONETOR PERF  16,0- 95,0/  4,0- 35,0
	*			B-1174793	2412003	        60	CONETOR PERF  10,0- 35,0/  1,5-  6,0
	*			B-1174793	3300076	         1	POSTE CONCRETO DT 9/600 29F
	*			B-1174793	3417025	         3	ARMACAO SECUN ACO CARB 1 ESTR.150X 110MM
	*			B-1174793	3430520	         2	ALCA PREF SERV AS AL 35 MM2 NI
	*			B-1174793	3431760	         2	LACO PREF ROLD 35 MM2 AS NI CAL
	*			B-1174793	7912005	     0,000	SUCATA CABO AL MULTIPLEXADO
	*			B-1174793	7912007	-32,400	SUCATA CABO AL S/ALMA
	*			B-1174793	7927009	-1,060	SUCATA PORCELANA
	*			B-1174793	7930005	-1	SUCATA POSTE CONC DT

	**			B-1174793		       107
						-33,460
						    93,000

	*			B-1174935	2202040	    26,000	CABO ALUM NU CAA 4AWG 1F SWAN.
	*			B-1174935	2314001	         2	ISOLADOR PILAR PORCELANA 34KV 800DAN
	*			B-1174935	2322006	         6	ISOLADOR SUSP POLIMERICO 50kN 35kV
	*			B-1174935	2401000	        12	CONETOR CUNHA EST CINZA
	*			B-1174935	2454000	         3	EMENDA PREF TOTAL AL CAA 4 SWAN
	*			B-1174935	3300082	         1	POSTE CONCRETO DT 12/600 44F
	*			B-1174935	3310009	         4	CRUZETA CONC T    2400MM  400DAN
	*			B-1174935	3420090	         6	MANILHA SAPATILHA ACO  5000DAN
	*			B-1174935	3423030	         6	GANCHO SUSP OLHAL   5000DAN
	*			B-1174935	3428086	         2	PINO ISOL ACO 16,0MM 168,5X 28,5X 140MM
	*			B-1174935	3430120	         6	ALCA PREF DIST ALUM 4AWG 430MM
	*			B-1174935	3480325	         4	PARAFUSO CAB QUAD ACO  16X 400
	*			B-1174935	3480330	         2	PARAFUSO CAB QUAD ACO  16X 450
	*			B-1174935	3486040	         6	OLHAL P/PARAF FOFO M16-5/8" 5000DAN
	*			B-1174935	3490080	        20	PORCA QUAD SAE1020 MG     M16
	*			B-1174935	3493315	        20	ARRUELA LIS QUAD SAE1020 M18
	*			B-1174935	7900005	-0,720	SUCATA ACO
	*			B-1174935	7927009	-2,000	SUCATA PORCELANA
	*			B-1174935	7927010	-6,000	SUCATA POLIMERICO
	*			B-1174935	7930005	-1	SUCATA POSTE CONC DT
	*			B-1174935	7931008	-4	SUCATA CONCRETO ARMADO 1

	**			B-1174935		        95
						    17,280

	*			B-1175085	0211235	         1	TRAFO 3F 75KVA 34,5KV 380/220V 3T VG
	*			B-1175085	0211949	-1	TD 3F 45K 34K 380/220 3T VG AVAR-211233
	*			B-1175085	2203008	     1,500	CABO COBRE NU C2A MD 35 MM2
	*			B-1175085	2401006	         1	CONETOR CUNHA EST BR/VM

	**			B-1175085		         1
						     1,500

	*			B-1175139	0211237	         1	TRAFO 3F 112,5kVA 34,5KV 380/220V 3T VG
	*			B-1175139	0211910	-1	TD 3F 75K 34,5K 380/220 AVARIADO 211216
	*			B-1175139	0211934	         0	TD 3F 112K 34K 380/220 3T VG AVAR-211237
	*			B-1175139	0211953	         0	TD 3F 75K 34K 380/220 3T VG AVAR-211235
	*			B-1175139	0401010	         3	PARA-RAIOS RD 34,5KV 10KA
	*			B-1175139	0531005	         3	CH FUS DIST C 34,5KV 300A 3,5KA
	*			B-1175139	0536784	         3	ELO FUSIVEL 15,0/36,2 KV 6K COBRE.
	*			B-1175139	2200001	     0,000	FIO ALUM NU H14/H24 21,15MM2
	*			B-1175139	2200002	     0,500	FIO ALUM NU H14/H24 21,15MM2
	*			B-1175139	2203008	     8,000	CABO COBRE NU C2A MD 35 MM2
	*			B-1175139	2206000	     8,000	CABO NU ACO-COBRE  2 AWG
	*			B-1175139	2223455	     8,000	CABO COBRE XLPE 50MM2 1F PRETO
	*			B-1175139	2227024	     0,000	CABO POT ALUM CONC 1 KV 1X10 + 10 MM2..
	*			B-1175139	2300000	         3	ISOLADOR ROLDANA PORC  76,0MM  1350DAN.
	*			B-1175139	2314001	         4	ISOLADOR PILAR PORCELANA 34KV 800DAN
	*			B-1175139	2401006	         2	CONETOR CUNHA EST BR/VM
	*			B-1175139	2403000	         3	CONETOR ESTRB AL   IMP     2AWG/ 35MM2
	*			B-1175139	2412000	        12	CONETOR PERF  35,0-150,0/ 35,0-150,0
	*			B-1175139	2412001	         8	CONETOR PERF  16,0- 95,0/  4,0- 35,0
	*			B-1175139	2414026	         3	CONETOR ATR  ACO RETA 35,0/HA 16,0MM
	*			B-1175139	2414034	         0	CONETOR ATR  ACO 90º 35,0/HA 16,0MM
	*			B-1175139	2415000	         3	GRAMPO LINHA VIVA BR   120/ 50
	*			B-1175139	2660000	         1	FITA ISOLANTE -CLASSE A PT 1KV 19MM 10M
	*			B-1175139	2660001	         1	FITA ISOLANTE -CLASSE A PT 750V 19MM 20M
	*			B-1175139	2660002	         1	FITA ISOL PVC 19,0MM VERMELHA
	*			B-1175139	2660003	         1	FITA ISOL PVC 19,0MM AZUL
	*			B-1175139	2660005	         1	FITA ISOL PVC 19,0MM BRANCA
	*			B-1175139	3300082	         1	POSTE CONCRETO DT 12/600 44F
	*			B-1175139	3340011	         3	CRUZETA FIBRA RETA 90X90 2,4M REFORCADA
	*			B-1175139	3410080	         6	MAO FRANCESA PLANA ACO  710MM
	*			B-1175139	3417025	         2	ARMACAO SECUN ACO CARB 1 ESTR.150X 110MM
	*			B-1175139	3417035	         1	ARMACAO SECUN ACO CARB 2 ESTR 350X 310MM
	*			B-1175139	3419162	         1	SUPORTE RETANG TRAFO 185X 95MM
	*			B-1175139	3419168	         1	SUPORTE RETANG TRAFO 195X100MM
	*			B-1175139	3428086	         4	PINO ISOL ACO 16,0MM 168,5X 28,5X 140MM
	*			B-1175139	3430510	         2	ALCA PREF SERV AS AL 70 MM2 NI
	*			B-1175139	3430546	         3	ALCA PREF RAM LIG 35MM N. ISOL
	*			B-1175139	3430558	         8	ALCA PREF SERV CONC 1X10+1X10MM2
	*			B-1175139	3431590	         2	LACO PREF ROLD 70 MM2 AS NI CAL
	*			B-1175139	3431760	         2	LACO PREF ROLD 35 MM2 AS NI CAL
	*			B-1175139	3461100	         1	ELETRODUTO PVC ROSQ     1/2"
	*			B-1175139	3470008	         3	HASTE ATERRAM CIRC      13,0X 2400,0MM
	*			B-1175139	3480275	         4	PARAFUSO ABAU ACO CARB    M16X    70MM
	*			B-1175139	3480285	         6	PARAFUSO CAB QUAD ACO  12X125
	*			B-1175139	3480310	         5	PARAFUSO CAB QUAD ACO  16X 250
	*			B-1175139	3480315	         2	PARAFUSO CAB QUAD. ACO  16X 300
	*			B-1175139	3480320	         3	PARAFUSO CAB QUAD ACO  16X 350
	*			B-1175139	3480325	         1	PARAFUSO CAB QUAD ACO  16X 400
	*			B-1175139	3490080	         4	PORCA QUAD SAE1020 MG     M16
	*			B-1175139	3493315	        16	ARRUELA LIS QUAD SAE1020 M18
	*			B-1175139	3493325	         6	ARRUELA QUAD ACO  38 F14,00
	*			B-1175139	7927009	     0,000	SUCATA PORCELANA
	*			B-1175139	7927010	-3,000	SUCATA POLIMERICO
	*			B-1175139	7942038	-28,200	SUCATA ELETRICA-ELETRONICA

	**			B-1175139		       139
						-14,700
						     8,000

	*			B-1175247	2212011	    44,100	CABO ALUM XLPE/PROT 185MM2 1F 15KV
	*			B-1175247	2312000	         9	ISOLADOR PINO POLIM 15,0KV 25MM 1200DAN
	*			B-1175247	2322005	         6	ISOLADOR SUSP POLIMERICO 50KN 15kV
	*			B-1175247	2402000	         6	CARTUCHO AZUL     FERRAMENTA AMPACT
	*			B-1175247	2461000	         6	CONETOR IMPACT AL PROT 15KV 185,0/185,0
	*			B-1175247	3340011	         4	CRUZETA FIBRA RETA 90X90 2,4M REFORCADA
	*			B-1175247	3420090	         6	MANILHA SAPATILHA ACO  5000DAN
	*			B-1175247	3423030	         6	GANCHO SUSP OLHAL   5000DAN
	*			B-1175247	3428220	         3	PINO ISOLADOR RETO NORMAL ACO 15,0KV.
	*			B-1175247	3430553	         6	ALCA PREF DIST GALV 185,00MM2 1000MM
	*			B-1175247	3480320	         8	PARAFUSO CAB QUAD ACO  16X 350
	*			B-1175247	3486040	         6	OLHAL P/PARAF FOFO M16-5/8" 5000DAN
	*			B-1175247	7900005	-1,440	SUCATA ACO
	*			B-1175247	7927010	-9,000	SUCATA POLIMERICO
	*			B-1175247	7931008	-3	SUCATA CONCRETO ARMADO 1

	**			B-1175247		        63
						-10,440
						    44,100

	*			B-1175567	0530010	         0	CHAVE FUS DIST C   15KV 100A 7,1KA
	*			B-1175567	2200002	     1,000	FIO ALUM NU H14/H24 21,15MM2
	*			B-1175567	2202040	    91,800	CABO ALUM NU CAA 4AWG 1F SWAN.
	*			B-1175567	2314003	         8	ISOLADOR PILAR PORC 8KN 15KV/110KV
	*			B-1175567	2322005	        18	ISOLADOR SUSP POLIMERICO 50KN 15kV
	*			B-1175567	2401000	         3	CONETOR CUNHA EST CINZA
	*			B-1175567	3300016	         3	POSTE CONCRETO DT 11/600 44F
	*			B-1175567	3300152	         2	POSTE CONCRETO DT 11/400 44F
	*			B-1175567	3310029	         4	CRUZETA CONC RET  2400MM  400DAN
	*			B-1175567	3340011	         4	CRUZETA FIBRA RETA 90X90 2,4M REFORCADA
	*			B-1175567	3410080	        16	MAO FRANCESA PLANA ACO  710MM
	*			B-1175567	3420090	        18	MANILHA SAPATILHA ACO  5000DAN
	*			B-1175567	3423030	        18	GANCHO SUSP OLHAL   5000DAN
	*			B-1175567	3428086	         8	PINO ISOL ACO 16,0MM 168,5X 28,5X 140MM
	*			B-1175567	3430120	        18	ALCA PREF DIST ALUM 4AWG 430MM
	*			B-1175567	3480285	        16	PARAFUSO CAB QUAD ACO  12X125
	*			B-1175567	3480310	         6	PARAFUSO CAB QUAD ACO  16X 250
	*			B-1175567	3480320	         6	PARAFUSO CAB QUAD ACO  16X 350
	*			B-1175567	3480325	         9	PARAFUSO CAB QUAD ACO  16X 400
	*			B-1175567	3486040	        18	OLHAL P/PARAF FOFO M16-5/8" 5000DAN
	*			B-1175567	3490080	        16	PORCA QUAD SAE1020 MG     M16
	*			B-1175567	3493315	        26	ARRUELA LIS QUAD SAE1020 M18
	*			B-1175567	3493325	        16	ARRUELA QUAD ACO  38 F14,00
	*			B-1175567	7900005	     0,000	SUCATA ACO
	*			B-1175567	7927009	     0,000	SUCATA PORCELANA
	*			B-1175567	7927010	     0,000	SUCATA POLIMERICO
	*			B-1175567	7930005	         0	SUCATA POSTE CONC DT
	*			B-1175567	7933000	-1	SUCATA CRUZETA MADEIRA

	**			B-1175567		       232
						    92,800

	*			B-1175583	0211304	         1	TRAFO 1FF 10KVA 34,5KV 220V 3T VG
	*			B-1175583	0401010	         2	PARA-RAIOS RD 34,5KV 10KA
	*			B-1175583	0536778	         2	ELO FUSIVEL 15,0/36,2 KV 0,5H COBRE.
	*			B-1175583	2203008	     5,000	CABO COBRE NU C2A MD 35 MM2
	*			B-1175583	2223464	     8,000	CABO COBRE XLPE 35MM2 1F PRETO.
	*			B-1175583	2401006	         1	CONETOR CUNHA EST BR/VM

	**			B-1175583		         6
						     5,000
						     8,000

	*			B-1175935	2314003	         3	ISOLADOR PILAR PORC 8KN 15KV/110KV
	*			B-1175935	3300152	         1	POSTE CONCRETO DT 11/400 44F
	*			B-1175935	3340011	         1	CRUZETA FIBRA RETA 90X90 2,4M REFORCADA
	*			B-1175935	3410080	         2	MAO FRANCESA PLANA ACO  710MM
	*			B-1175935	3428086	         3	PINO ISOL ACO 16,0MM 168,5X 28,5X 140MM
	*			B-1175935	3480285	         2	PARAFUSO CAB QUAD ACO  12X125
	*			B-1175935	3480305	         1	PARAFUSO CAB QUAD ACO  16X 200
	*			B-1175935	3480310	         1	PARAFUSO CAB QUAD ACO  16X 250
	*			B-1175935	3493315	         3	ARRUELA LIS QUAD SAE1020 M18
	*			B-1175935	7900005	     0,000	SUCATA ACO
	*			B-1175935	7927009	     0,000	SUCATA PORCELANA
	*			B-1175935	7930005	         0	SUCATA POSTE CONC DT

	**			B-1175935		        17
						     0,000

	*			B-1176022	2314003	         3	ISOLADOR PILAR PORC 8KN 15KV/110KV
	*			B-1176022	3340011	         1	CRUZETA FIBRA RETA 90X90 2,4M REFORCADA
	*			B-1176022	3341009	         1	POSTE FIBRA CIRC/QUAD 11/400
	*			B-1176022	3410080	         2	MAO FRANCESA PLANA ACO  710MM
	*			B-1176022	3428086	         3	PINO ISOL ACO 16,0MM 168,5X 28,5X 140MM
	*			B-1176022	3480285	         2	PARAFUSO CAB QUAD ACO  12X125
	*			B-1176022	3480305	         1	PARAFUSO CAB QUAD ACO  16X 200
	*			B-1176022	3480310	         1	PARAFUSO CAB QUAD ACO  16X 250
	*			B-1176022	3493315	         3	ARRUELA LIS QUAD SAE1020 M18
	*			B-1176022	3493325	         2	ARRUELA QUAD ACO  38 F14,00

	**			B-1176022		        19

	*			B-1176076	0211233	         1	TRAFO 3F 45KVA 34,5KV 380/220V 3T VG
	*			B-1176076	0211949	-1	TD 3F 45K 34K 380/220 3T VG AVAR-211233
	*			B-1176076	0401010	         3	PARA-RAIOS RD 34,5KV 10KA
	*			B-1176076	0536779	         3	ELO FUSIVEL 15,0/36,2 KV 1H COBRE
	*			B-1176076	2203008	     6,000	CABO COBRE NU C2A MD 35 MM2
	*			B-1176076	2223464	     8,000	CABO COBRE XLPE 35MM2 1F PRETO.
	*			B-1176076	2401006	         1	CONETOR CUNHA EST BR/VM
	*			B-1176076	2412001	         4	CONETOR PERF  16,0- 95,0/  4,0- 35,0
	*			B-1176076	3419168	         2	SUPORTE RETANG TRAFO 195X100MM
	*			B-1176076	3480275	         4	PARAFUSO ABAU ACO CARB    M16X    70MM
	*			B-1176076	7900005	-0,480	SUCATA ACO
	*			B-1176076	7927009	-3,000	SUCATA PORCELANA

	**			B-1176076		        17
						     2,520
						     8,000

	*			B-1176098	0210456	         1	TRAFO 3F 30KVA 13,8KV 380/220V 5T VG
	*			B-1176098	0210853	-1	TD 1FF 25,0K 13,8K 440/220 AVARIA 210030
	*			B-1176098	0400057	         3	PARA-RAIOS RD 12KV 10KA
	*			B-1176098	0530010	         3	CHAVE FUS DIST C   15KV 100A 7,1KA
	*			B-1176098	0536779	         3	ELO FUSIVEL 15,0/36,2 KV 1H COBRE
	*			B-1176098	2203008	     9,000	CABO COBRE NU C2A MD 35 MM2
	*			B-1176098	2223464	     6,000	CABO COBRE XLPE 35MM2 1F PRETO.
	*			B-1176098	2300000	         2	ISOLADOR ROLDANA PORC  76,0MM  1350DAN.
	*			B-1176098	2314003	         1	ISOLADOR PILAR PORC 8KN 15KV/110KV
	*			B-1176098	2322005	         2	ISOLADOR SUSP POLIMERICO 50KN 15kV
	*			B-1176098	2401006	         1	CONETOR CUNHA EST BR/VM
	*			B-1176098	2403000	         2	CONETOR ESTRB AL   IMP     2AWG/ 35MM2
	*			B-1176098	2412001	         4	CONETOR PERF  16,0- 95,0/  4,0- 35,0
	*			B-1176098	2414034	         3	CONETOR ATR  ACO 90º 35,0/HA 16,0MM
	*			B-1176098	2415001	         3	GRAMPO LINHA VIVA AL   250/ 2/0
	*			B-1176098	3300082	         1	POSTE CONCRETO DT 12/600 44F
	*			B-1176098	3340011	         4	CRUZETA FIBRA RETA 90X90 2,4M REFORCADA
	*			B-1176098	3410080	         8	MAO FRANCESA PLANA ACO  710MM
	*			B-1176098	3417025	         2	ARMACAO SECUN ACO CARB 1 ESTR.150X 110MM
	*			B-1176098	3419168	         2	SUPORTE RETANG TRAFO 195X100MM
	*			B-1176098	3420090	         2	MANILHA SAPATILHA ACO  5000DAN
	*			B-1176098	3423030	         2	GANCHO SUSP OLHAL   5000DAN
	*			B-1176098	3428086	         1	PINO ISOL ACO 16,0MM 168,5X 28,5X 140MM
	*			B-1176098	3430120	         2	ALCA PREF DIST ALUM 4AWG 430MM
	*			B-1176098	3431760	         1	LACO PREF ROLD 35 MM2 AS NI CAL
	*			B-1176098	3470008	         3	HASTE ATERRAM CIRC      13,0X 2400,0MM
	*			B-1176098	3480275	         4	PARAFUSO ABAU ACO CARB    M16X    70MM
	*			B-1176098	3480285	         8	PARAFUSO CAB QUAD ACO  12X125
	*			B-1176098	3480305	         1	PARAFUSO CAB QUAD ACO  16X 200
	*			B-1176098	3480310	         1	PARAFUSO CAB QUAD ACO  16X 250
	*			B-1176098	3480315	         1	PARAFUSO CAB QUAD. ACO  16X 300
	*			B-1176098	3480320	         3	PARAFUSO CAB QUAD ACO  16X 350
	*			B-1176098	3480330	         3	PARAFUSO CAB QUAD ACO  16X 450
	*			B-1176098	3490080	         8	PORCA QUAD SAE1020 MG     M16
	*			B-1176098	3493315	        10	ARRUELA LIS QUAD SAE1020 M18
	*			B-1176098	3493325	         8	ARRUELA QUAD ACO  38 F14,00
	*			B-1176098	7900005	-2,520	SUCATA ACO
	*			B-1176098	7927009	-8,000	SUCATA PORCELANA
	*			B-1176098	7930005	-1	SUCATA POSTE CONC DT
	*			B-1176098	7931008	-4	SUCATA CONCRETO ARMADO 1
	*			B-1176098	7942038	-3,000	SUCATA ELETRICA-ELETRONICA

	**			B-1176098		        97
						-4,520
						     6,000

	*			B-1176232	0210497	         1	TRAFO 1FF 10KVA 13,8KV 220V 5T VG
	*			B-1176232	0210865	         0	TD 1FF 10K 13K 220 5T VG AVAR-210497
	*			B-1176232	0210866	-1	TD 1FF 10K 13K 230/115 5T VG AVAR-210498
	*			B-1176232	0400057	         2	PARA-RAIOS RD 12KV 10KA
	*			B-1176232	0536779	         2	ELO FUSIVEL 15,0/36,2 KV 1H COBRE
	*			B-1176232	2203008	     4,000	CABO COBRE NU C2A MD 35 MM2
	*			B-1176232	2223464	     6,000	CABO COBRE XLPE 35MM2 1F PRETO.
	*			B-1176232	2401006	         1	CONETOR CUNHA EST BR/VM
	*			B-1176232	2412001	         4	CONETOR PERF  16,0- 95,0/  4,0- 35,0
	*			B-1176232	3480315	         2	PARAFUSO CAB QUAD. ACO  16X 300
	*			B-1176232	7900005	-0,240	SUCATA ACO
	*			B-1176232	7927009	-2,000	SUCATA PORCELANA

	**			B-1176232		        11
						     1,760
						     6,000

	*			B-1176390	2202040	     6,000	CABO ALUM NU CAA 4AWG 1F SWAN.
	*			B-1176390	2206000	     3,000	CABO NU ACO-COBRE  2 AWG
	*			B-1176390	2230076	    23,840	CABO MLP ALUM XLPE 3X1X35/35MM2 N ISO.
	*			B-1176390	2300000	         3	ISOLADOR ROLDANA PORC  76,0MM  1350DAN.
	*			B-1176390	2314003	         2	ISOLADOR PILAR PORC 8KN 15KV/110KV
	*			B-1176390	2322005	         6	ISOLADOR SUSP POLIMERICO 50KN 15kV
	*			B-1176390	2401000	         6	CONETOR CUNHA EST CINZA
	*			B-1176390	2401006	         1	CONETOR CUNHA EST BR/VM
	*			B-1176390	2412001	         6	CONETOR PERF  16,0- 95,0/  4,0- 35,0
	*			B-1176390	2414034	         1	CONETOR ATR  ACO 90º 35,0/HA 16,0MM
	*			B-1176390	3300016	         1	POSTE CONCRETO DT 11/600 44F
	*			B-1176390	3310009	         4	CRUZETA CONC T    2400MM  400DAN
	*			B-1176390	3417025	         3	ARMACAO SECUN ACO CARB 1 ESTR.150X 110MM
	*			B-1176390	3420090	         6	MANILHA SAPATILHA ACO  5000DAN
	*			B-1176390	3423030	         6	GANCHO SUSP OLHAL   5000DAN
	*			B-1176390	3428086	         2	PINO ISOL ACO 16,0MM 168,5X 28,5X 140MM
	*			B-1176390	3430120	         6	ALCA PREF DIST ALUM 4AWG 430MM
	*			B-1176390	3430546	         2	ALCA PREF RAM LIG 35MM N. ISOL
	*			B-1176390	3470008	         1	HASTE ATERRAM CIRC      13,0X 2400,0MM
	*			B-1176390	3480310	         2	PARAFUSO CAB QUAD ACO  16X 250
	*			B-1176390	3480325	         8	PARAFUSO CAB QUAD ACO  16X 400
	*			B-1176390	3486040	         6	OLHAL P/PARAF FOFO M16-5/8" 5000DAN
	*			B-1176390	3490080	         8	PORCA QUAD SAE1020 MG     M16
	*			B-1176390	3493315	        20	ARRUELA LIS QUAD SAE1020 M18
	*			B-1176390	7900005	-3,000	SUCATA ACO
	*			B-1176390	7927009	-6,000	SUCATA PORCELANA
	*			B-1176390	7927010	-6,000	SUCATA POLIMERICO
	*			B-1176390	7930005	-1	SUCATA POSTE CONC DT
	*			B-1176390	7931008	-4	SUCATA CONCRETO ARMADO 1

	**			B-1176390		        95
						-6,000
						    23,840

	*			B-1176717	0211235	         1	TRAFO 3F 75KVA 34,5KV 380/220V 3T VG
	*			B-1176717	0211910	         0	TD 3F 75K 34,5K 380/220 AVARIADO 211216
	*			B-1176717	0211953	-1	TD 3F 75K 34K 380/220 3T VG AVAR-211235
	*			B-1176717	0401010	         3	PARA-RAIOS RD 34,5KV 10KA
	*			B-1176717	0531005	         3	CH FUS DIST C 34,5KV 300A 3,5KA
	*			B-1176717	0536781	         3	ELO FUSIVEL 15,0/36,2 KV 3H COBRE
	*			B-1176717	2206000	     5,000	CABO NU ACO-COBRE  2 AWG
	*			B-1176717	2223464	     8,000	CABO COBRE XLPE 35MM2 1F PRETO.
	*			B-1176717	2230076	    90,000	CABO MLP ALUM XLPE 3X1X35/35MM2 N ISO.
	*			B-1176717	2300000	         4	ISOLADOR ROLDANA PORC  76,0MM  1350DAN.
	*			B-1176717	2314001	         3	ISOLADOR PILAR PORCELANA 34KV 800DAN
	*			B-1176717	2322006	         3	ISOLADOR SUSP POLIMERICO 50kN 35kV
	*			B-1176717	2403000	         3	CONETOR ESTRB AL   IMP     2AWG/ 35MM2
	*			B-1176717	2412001	        12	CONETOR PERF  16,0- 95,0/  4,0- 35,0
	*			B-1176717	2414034	         3	CONETOR ATR  ACO 90º 35,0/HA 16,0MM
	*			B-1176717	3300082	         1	POSTE CONCRETO DT 12/600 44F
	*			B-1176717	3310009	         2	CRUZETA CONC T    2400MM  400DAN
	*			B-1176717	3340011	         2	CRUZETA FIBRA RETA 90X90 2,4M REFORCADA
	*			B-1176717	3417025	         4	ARMACAO SECUN ACO CARB 1 ESTR.150X 110MM
	*			B-1176717	3423030	         3	GANCHO SUSP OLHAL   5000DAN
	*			B-1176717	3428086	         3	PINO ISOL ACO 16,0MM 168,5X 28,5X 140MM
	*			B-1176717	3430120	         3	ALCA PREF DIST ALUM 4AWG 430MM
	*			B-1176717	3430546	         4	ALCA PREF RAM LIG 35MM N. ISOL
	*			B-1176717	3431760	         2	LACO PREF ROLD 35 MM2 AS NI CAL
	*			B-1176717	3470008	         3	HASTE ATERRAM CIRC      13,0X 2400,0MM
	*			B-1176717	3480330	         6	PARAFUSO CAB QUAD ACO  16X 450
	*			B-1176717	3486040	         3	OLHAL P/PARAF FOFO M16-5/8" 5000DAN
	*			B-1176717	7900005	-0,720	SUCATA ACO
	*			B-1176717	7927009	-27,620	SUCATA PORCELANA
	*			B-1176717	7927010	-6,580	SUCATA POLIMERICO
	*			B-1176717	7930005	-1	SUCATA POSTE CONC DT
	*			B-1176717	7931008	-4	SUCATA CONCRETO ARMADO 1
	*			B-1176717	7942038	-28,200	SUCATA ELETRICA-ELETRONICA

	**			B-1176717		        68
						-58,120
						    98,000

	*			B-1176757	0530010	         3	CHAVE FUS DIST C   15KV 100A 7,1KA
	*			B-1176757	0536784	         0	ELO FUSIVEL 15,0/36,2 KV 6K COBRE.
	*			B-1176757	0536786	         3	ELO FUSIVEL 15,0/36,2 KV 10K COBRE.
	*			B-1176757	2203008	     2,000	CABO COBRE NU C2A MD 35 MM2
	*			B-1176757	2314003	         3	ISOLADOR PILAR PORC 8KN 15KV/110KV
	*			B-1176757	2322005	         6	ISOLADOR SUSP POLIMERICO 50KN 15kV
	*			B-1176757	2401000	         6	CONETOR CUNHA EST CINZA
	*			B-1176757	3300016	         1	POSTE CONCRETO DT 11/600 44F
	*			B-1176757	3340011	         2	CRUZETA FIBRA RETA 90X90 2,4M REFORCADA
	*			B-1176757	3410080	         4	MAO FRANCESA PLANA ACO  710MM
	*			B-1176757	3420090	         6	MANILHA SAPATILHA ACO  5000DAN
	*			B-1176757	3423030	         6	GANCHO SUSP OLHAL   5000DAN
	*			B-1176757	3428086	         3	PINO ISOL ACO 16,0MM 168,5X 28,5X 140MM
	*			B-1176757	3430120	         6	ALCA PREF DIST ALUM 4AWG 430MM
	*			B-1176757	3480285	         4	PARAFUSO CAB QUAD ACO  12X125
	*			B-1176757	3480315	         1	PARAFUSO CAB QUAD. ACO  16X 300
	*			B-1176757	3480320	         4	PARAFUSO CAB QUAD ACO  16X 350
	*			B-1176757	3486040	         6	OLHAL P/PARAF FOFO M16-5/8" 5000DAN
	*			B-1176757	3493315	         4	ARRUELA LIS QUAD SAE1020 M18
	*			B-1176757	3493325	         6	ARRUELA QUAD ACO  38 F14,00
	*			B-1176757	7511022	         1	PLACA INDICATIVA LOCALIZACAO EQUIP AL
	*			B-1176757	7900005	-2,000	SUCATA ACO
	*			B-1176757	7927009	-3,000	SUCATA PORCELANA
